Crowding Distance;Front;ID;Maximized mutation Score;Minimized mutation Score;Num Inputs;Num Tests;Tests














































0.03887534223134869;0;0;0.015000000000000013;0.985;20.0;8.0;[20, 23, 4, 30, 3, 61, 7, 5]
0.036271175564682026;0;0;0.18730000000000002;0.8127;333.0;65.0;[30, 73, 51, 33, 14, 4, 32, 12, 1, 53, 47, 16, 66, 42, 65, 52, 43, 67, 50, 64, 29, 13, 26, 6, 75, 79, 25, 44, 49, 46, 31, 62, 22, 76, 21, 74, 63, 40, 10, 56, 19, 60, 18, 39, 2, 68, 35, 61, 72, 70, 69, 7, 58, 48, 11, 57, 36, 77, 3, 0, 23, 9, 27, 41, 28]
0.04294468685831636;0;0;0.06499999999999995;0.935;96.0;23.0;[29, 39, 32, 43, 48, 2, 67, 18, 44, 24, 72, 10, 42, 1, 76, 56, 16, 23, 17, 4, 14, 5, 28]
0.03106284223134812;0;0;0.1623;0.8377;260.0;46.0;[8, 6, 62, 63, 21, 55, 70, 30, 57, 75, 46, 15, 50, 44, 9, 28, 49, 29, 72, 74, 45, 25, 51, 23, 37, 65, 4, 19, 1, 73, 3, 32, 13, 78, 56, 16, 17, 68, 26, 14, 76, 2, 42, 66, 53, 48]
0.06435553559206028;0;0;0.04620000000000002;0.9538;75.0;16.0;[16, 30, 28, 17, 73, 78, 24, 77, 67, 40, 10, 76, 56, 23, 8, 48]
0.08016769336071217;0;0;0.14859999999999995;0.8514;231.0;42.0;[30, 73, 51, 33, 14, 4, 32, 12, 1, 53, 47, 16, 27, 54, 28, 49, 43, 6, 66, 67, 45, 36, 50, 56, 64, 42, 0, 20, 46, 63, 17, 25, 76, 75, 77, 39, 71, 34, 70, 74, 44, 72]
0.05317419575633171;0;0;0.16859999999999997;0.8314;272.0;56.0;[8, 6, 62, 63, 21, 55, 70, 30, 57, 75, 22, 46, 39, 52, 29, 56, 16, 23, 17, 4, 68, 26, 79, 14, 76, 2, 42, 66, 32, 65, 44, 49, 31, 74, 9, 5, 18, 27, 72, 71, 3, 15, 28, 45, 54, 58, 12, 24, 40, 61, 11, 67, 60, 38, 10, 77]
0.06993818446269681;0;0;0.17859999999999998;0.8214;302.0;58.0;[30, 73, 51, 33, 14, 4, 32, 12, 1, 53, 47, 16, 66, 42, 65, 52, 43, 67, 50, 64, 29, 13, 26, 6, 75, 79, 25, 44, 49, 46, 31, 62, 22, 76, 21, 74, 63, 9, 23, 5, 18, 68, 27, 2, 72, 57, 71, 39, 3, 70, 41, 7, 11, 28, 8, 19, 77, 20]
0.0972578713210126;0;0;0.10870000000000002;0.8913;158.0;29.0;[45, 65, 46, 30, 6, 39, 52, 29, 56, 16, 23, 17, 4, 68, 26, 44, 63, 14, 76, 2, 42, 66, 32, 53, 72, 51, 1, 5, 28]
1.7976931348623157E308;0;0;0.0038000000000000256;0.9962;2.0;2.0;[40, 67]
0.06619502908966447;0;0;0.020000000000000018;0.98;30.0;10.0;[22, 67, 18, 24, 72, 10, 42, 1, 14, 28]
0.05577836242299781;0;0;0.09119999999999995;0.9088;134.0;27.0;[22, 1, 30, 6, 39, 52, 29, 56, 16, 23, 17, 4, 68, 26, 44, 63, 14, 76, 2, 42, 66, 32, 67, 18, 24, 72, 10]
0.05559120465434592;0;0;0.06369999999999998;0.9363;93.0;22.0;[16, 30, 28, 17, 73, 78, 24, 77, 67, 40, 10, 76, 56, 4, 72, 42, 1, 14, 5, 3, 61, 7]
0.035570670773442926;0;0;0.041200000000000014;0.9588;70.0;14.0;[75, 8, 5, 9, 43, 14, 33, 49, 48, 50, 53, 0, 70, 20]
0.049104851129363476;0;0;0.030000000000000027;0.97;47.0;14.0;[30, 23, 17, 4, 24, 72, 10, 42, 1, 14, 3, 61, 7, 5]
