Crowding Distance;Front;ID;Maximized mutation Score;Minimized mutation Score;Num Inputs;Num Tests;Tests
0.11658109125761591;0;0;0.03380000000000005;0.9662;68.0;16.0;[67, 26, 33, 29, 50, 12, 44, 13, 51, 48, 23, 32, 27, 20, 16, 54]
0.09064147326624247;0;0;0.050000000000000044;0.95;95.0;19.0;[8, 44, 50, 48, 59, 5, 30, 73, 13, 41, 22, 64, 68, 34, 52, 42, 75, 79, 67]
0.1282809611829945;0;0;0.07120000000000004;0.9288;118.0;25.0;[57, 35, 33, 48, 22, 26, 55, 49, 21, 20, 50, 70, 58, 76, 46, 40, 6, 43, 17, 32, 54, 62, 9, 74, 64]
0.09804888067364988;0;0;0.04249999999999998;0.9575;76.0;13.0;[16, 6, 60, 7, 29, 30, 64, 53, 65, 32, 15, 54, 14]
1.7976931348623157E308;0;0;0.0050000000000000044;0.995;19.0;3.0;[59, 21, 7]
0.06045046895324176;0;0;0.04749999999999999;0.9525;88.0;19.0;[78, 19, 21, 49, 5, 70, 6, 33, 35, 42, 67, 55, 38, 1, 59, 14, 4, 45, 46]
0.08324775792428257;0;0;0.08489999999999998;0.9151;142.0;30.0;[52, 49, 24, 8, 28, 74, 40, 19, 16, 36, 38, 63, 33, 47, 69, 4, 1, 59, 29, 39, 46, 54, 5, 58, 12, 13, 65, 44, 35, 68]
0.11827750671564069;1;0;0.07999999999999996;0.92;141.0;26.0;[40, 69, 14, 47, 34, 0, 7, 43, 17, 19, 18, 13, 5, 8, 11, 58, 3, 64, 45, 21, 74, 77, 67, 28, 57, 29]
0.20310015898251244;1;0;0.1049;0.8951;173.0;32.0;[57, 16, 72, 75, 1, 26, 73, 62, 65, 51, 37, 27, 41, 68, 24, 28, 17, 32, 14, 30, 4, 54, 44, 63, 79, 43, 36, 78, 56, 45, 77, 34]
0.21762787127898728;1;0;0.1099;0.8901;187.0;40.0;[20, 24, 44, 63, 34, 40, 77, 28, 3, 75, 27, 72, 16, 1, 61, 23, 78, 79, 6, 5, 54, 65, 58, 0, 25, 47, 52, 4, 57, 22, 19, 29, 31, 30, 41, 48, 37, 13, 49, 10]
0.28083712515761255;1;0;0.0363;0.9637;72.0;16.0;[8, 62, 11, 33, 35, 13, 41, 50, 17, 10, 75, 64, 4, 3, 57, 74]
0.20109917219450657;1;0;0.11370000000000002;0.8863;192.0;39.0;[10, 23, 3, 71, 38, 27, 58, 12, 76, 42, 39, 60, 63, 5, 30, 49, 6, 78, 53, 40, 13, 19, 15, 24, 4, 7, 73, 8, 50, 18, 68, 26, 61, 21, 25, 59, 36, 55, 11]
1.7976931348623157E308;1;0;0.12239999999999995;0.8776;198.0;36.0;[20, 68, 41, 56, 0, 8, 31, 28, 64, 24, 72, 10, 49, 19, 53, 66, 59, 33, 5, 51, 2, 74, 3, 45, 71, 25, 38, 36, 21, 58, 11, 46, 17, 48, 60, 4]
0.19467134477276465;1;0;0.10119999999999996;0.8988;170.0;33.0;[37, 44, 68, 39, 67, 51, 32, 47, 60, 49, 59, 7, 5, 8, 42, 74, 34, 12, 17, 19, 58, 35, 75, 70, 31, 41, 65, 22, 76, 57, 62, 20, 69]
0.06488131133161631;1;0;0.08120000000000005;0.9188;145.0;27.0;[56, 17, 12, 0, 66, 78, 61, 4, 19, 34, 69, 9, 33, 71, 53, 45, 57, 28, 67, 10, 75, 77, 18, 16, 49, 27, 38]
0.11017762184090774;1;0;0.08240000000000003;0.9176;147.0;23.0;[14, 12, 53, 59, 76, 45, 62, 46, 15, 0, 44, 13, 21, 22, 3, 65, 78, 10, 75, 69, 6, 73, 43]
0.2091990570692395;1;0;0.08740000000000003;0.9126;152.0;31.0;[33, 30, 28, 27, 62, 57, 8, 46, 11, 45, 71, 36, 15, 65, 72, 37, 31, 58, 13, 7, 32, 41, 64, 35, 0, 26, 4, 47, 10, 61, 70]
0.16931637519872864;1;0;0.0625;0.9375;111.0;19.0;[75, 1, 9, 78, 64, 33, 26, 76, 61, 25, 77, 58, 74, 41, 6, 60, 28, 48, 11]
0.1760731319554854;1;0;0.06620000000000004;0.9338;120.0;23.0;[65, 54, 72, 47, 9, 34, 75, 49, 29, 51, 26, 57, 79, 31, 3, 15, 5, 20, 7, 60, 77, 55, 78]
1.7976931348623157E308;1;0;0.023800000000000043;0.9762;50.0;11.0;[27, 33, 72, 43, 2, 24, 60, 23, 34, 63, 6]
0.3545035908119072;1;0;0.04500000000000004;0.955;85.0;19.0;[38, 71, 70, 27, 72, 3, 46, 4, 63, 32, 74, 52, 58, 1, 5, 17, 79, 75, 29]
0.20411435776547265;1;0;0.07620000000000005;0.9238;135.0;29.0;[34, 19, 7, 30, 63, 29, 64, 42, 53, 23, 16, 4, 44, 79, 45, 43, 36, 51, 18, 57, 8, 67, 74, 41, 35, 46, 2, 9, 27]
